Titulo,Adress,City,ZIP/Postal Code,State/Province,Phone
DROGARIA SAO PAULO,Avenida AVENIDA PINEDO 148 SOCORRO,SAO PAULO,4764000,SP  ,"(11),5523-1800,"
DROGARIA SAO PAULO,Rua RUA PAMPLONA 1613 JARDIM PAULISTA,SAO PAULO,1405002,SP  ,"(11),3885-5891,"
DROGARIA SAO PAULO,Rua RUA FRANCA PINTO 680 VILA MARIANA,SAO PAULO,4016003,SP  ,"(11),5539-0916,"
DROGARIA SAO PAULO,Avenida AVENIDA GOIAS 850 SANTO ANTONIO,SAO CAETANO DO SUL,9521310,SP  ,"(11),4229-7565,"
DROGARIA SAO PAULO,Rua RUA AMAZONAS 204 CENTRO,CATANDUVA,15800050,SP  ,"(17),3521-7936,"
DROGARIA SAO PAULO,Avenida AVENIDA BRASIL 22155 GUADALUPE,RIO DE JANEIRO,21670000,RJ  ,"(21),3178-8644,"
DROGARIA SAO PAULO,Avenida AVENIDA DOM LUCIO 50 CENTRO,BOTUCATU,18602092,SP  ,"(14),3814-1111,"
DROGARIA SAO PAULO,Avenida AV. WALDEMAR CARLOS PEREIRA 899 VILA TALARICO,SAO PAULO,3533001,SP  ,"(11),2289-2251,"
DROGARIA SAO PAULO,Avenida AV. MARECHAL TITO 933 SAO MIGUEL PAULISTA,SAO PAULO,8010090,SP  ,"(11),5093-1264,"
DROGARIA SAO PAULO,Avenida GENERAL FRANCISCO GLICERIO 389 JOSE MENINO,SANTOS,11065403,SP  ,"11,32747416,30227"
DROGARIA SAO PAULO,Avenida AV. RANGEL PESTANA 2078 BRAS,SAO PAULO,3002000,SP  ,"(11),2081-0691,"
DROGARIA SAO PAULO,Avenida AVENIDA PAULICEIA 876 LARANJEIRAS,CAIEIRAS,7739605,SP  ,"(11),4899-2698,"
DROGARIA SAO PAULO,Estrada ESTRADA DO CAMPO LIMPO 4059 PIRAJUSSARA,SAO PAULO,5787000,SP  ,"(11),5842-5688,"
DROGARIA SAO PAULO,Rua DO RETIRO 776 VILA VIRGINIA,JUNDIAI,13209000,SP  ,"11,32747416,30227"
DROGARIA SAO PAULO,Avenida DOUTOR ALBERTO ANDALO 3345 CENTRO,SAO JOSE DO RIO PRETO,15015000,SP  ,"11,32747416,30227"
DROGARIA SAO PAULO,Praça Praça SILVIO ROMERO 74 CIDADE MAE DO CEU,SAO PAULO,3323000,SP  ,"(11),2092-9345,"
DROGARIA SAO PAULO,Rua RUA HENRIQUE SAM MINDLIN 60 JARDIM SAO BENTO NOVO,SAO PAULO,5882000,SP  ,"(11),5874-2545,"
DROGARIA SAO PAULO,Rua RUA AMAZONAS 2981 PATRIMONIO NOVO,VOTUPORANGA,15500004,SP  ,"(17),3422-7417,"
DROGARIA SAO PAULO,Avenida AVENIDA SANTA MARINA 2589 VILA ALBERTINA,SAO PAULO,2732040,SP  ,"(11),3932-0315,"
DROGARIA SAO PAULO,Rua AV. ENG? FABIO ROBERTO BARNAB? 1205 VILA ALMEIDA,INDAIATUBA,13330665,SP  ,"(19),3834-7503,"
DROGARIA SAO PAULO,Rua RUA ALBERTO SEGALLA 1 JARDIM INFANTE DOM HENRIQUE,BAURU,17012634,SP  ,"(14),3214-1757,"
DROGARIA SAO PAULO,Avenida AVENIDA TIRADENTES 218 CENTRO,ARAGUARI,38440238,MG  ,"(34),3246-6307,"
DROGARIA SAO PAULO,Rua RUA MANOEL COELHO 716 CENTRO,SAO CAETANO DO SUL,9510111,SP  ,"(11),4226-0213,"
DROGARIA SAO PAULO,Avenida AV INDEPENDENCIA  356 VILA SEIXAS,RIBEIRAO PRETO,14020010,SP  ,"(16),3610-1536,"
DROGARIA SAO PAULO,Avenida AVENIDA CORONEL JOSE SOARES MARCONDES 1906 VILA EUCLIDES,PRESIDENTE PRUDENTE,19010082,SP  ,"(18),3903-0986,"
DROGARIA SAO PAULO,Avenida RUA CARMELA DUTRA  244 MIRANDOPOLIS,SAO PAULO,8780350,SP  ,"(11),4799-1852,"
DROGARIA SAO PAULO,Rua RUA WILLIS ROBERTO BANKS 17 PARQUE MARIA DOMITILA,SAO PAULO,5128000,SP  ,"(11),3902-6751,"
DROGARIA SAO PAULO,Rua RUA MIGUEL CALMON 37 COMERCIO,SALVADOR,40015010,BA  ,"(71),3326-0322,"
DROGARIA SAO PAULO,Avenida AV. GETULIO VARGAS 337 CENTRO,FEIRA DE SANTANA,44001525,BA  ,"(75),3225-8760,"
DROGARIA SAO PAULO,Rua RUA: DESCAMPADO  22 VILA VERA,SAO PAULO,4296090,SP  ,"(11),2351-4550,"
DROGARIA SAO PAULO,Avenida AV BRASILIA  1844 JARDIM NOVA YORQUE,ARACATUBA,16018000,SP  ,"(18),3608-7219,"
DROGARIA SAO PAULO,Avenida AVENIDA DOS ESPORTES 803 VILA BISSOTO,VALINHOS,13270210,SP  ,"(19),3244-6689,"
DROGARIA SAO PAULO,Rua RUA JOAO DAS BOTAS 157 CANELA,SALVADOR,40110160,BA  ,"(71),3328-1850,"
DROGARIA SAO PAULO,Avenida AV RIO CLARO 282 VILA ANITA,LIMEIRA,13484290,SP  ,"(19),3441-0725,"
DROGARIA SAO PAULO,Rua RUA CONSELHEIRO PEDRO LUIZ 492 RIO VERMELHO,SALVADOR,41950610,BA  ,"(71),3334-8816,"
DROGARIA SAO PAULO,Avenida AV ANNA CLAUDINA 631 JARDIM ESTADIO,JAU,17203381,SP  ,"(14),3622-1200,"
DROGARIA SAO PAULO,Avenida AV MOEMA 321 PLANALTO PAULISTA,SAO PAULO,4077020,SP  ,"(11),5051-2775,"
DROGARIA SAO PAULO,Avenida AV LAVANDISCA 385 INDIANOPOLIS,SAO PAULO,4515010,SP  ,"(11),5051-0676,"
DROGARIA SAO PAULO,Avenida AV NOVE DE ABRIL  719 CENTRO,MOGI GUACU,13840056,SP  ,"(19),3831-0039,"
DROGARIA SAO PAULO,Avenida RUA ALMIRANTE MARQUES DE LE?O 415 BARRA,SALVADOR,40140230,BA  ,"(71),3264-2684,"
DROGARIA SAO PAULO,Rua RUA SILVEIRA MARTINS 431 CABULA,SALVADOR,41150000,BA  ,"(71),3384-1777,"
DROGARIA SAO PAULO,Rua R PASCHOAL GIANFRANCESCO 60 JARDIM DAS PALMEIRAS,VARZEA PAULISTA,13224700,SP  ,"(11),4595-2827,"
DROGARIA SAO PAULO,Avenida AV T9  2346 QD 524 LOTE 10 JARDIM AMERICA 2346 JARDIM AMERICA,GOIANIA,74255220,GO  ,"(62),3251-7785,"
DROGARIA SAO PAULO,Avenida AV PAULO VI  1597 PITUBA,SALVADOR,41810000,BA  ,"(71),3354-1448,"
DROGARIA SAO PAULO,Rua R T - 65 3 SETOR BELA VISTA,GOIANIA,74823370,GO  ,"(62),3255-4553,"
DROGARIA SAO PAULO,Rua RUA 82 13 SETOR SUL,GOIANIA,74083010,GO  ,"(62),3223-3835,"
DROGARIA SAO PAULO,Avenida AV T - 63 QUADRA 150 LOTE 23 SETOR BUENO  63 SETOR BUENO,GOIANIA,74230105,GO  ,"(62),3255-9704,"
DROGARIA SAO PAULO,Avenida AVENIDA FRANCISCO PRESTES MAIA 73 CENTRO,SAO BERNARDO DO CAMPO,9770000,SP  ,"(11),4330-4742,"
DROGARIA SAO PAULO,Avenida AVENIDA NOSSA SENHORA DE F?TIMA 1200 VILA ISRAEL,AMERICANA,13478540,SP  ,"(19),3468-4785,"
DROGARIA SAO PAULO,Avenida AV RUI BARBOSA  1382 CENTRO,ASSIS,19814000,SP  ,"(18),3323-2277,"
DROGARIA SAO PAULO,Avenida AV REP?BLICA DO L?BANO 2540 2540 SETOR OESTE,GOIANIA,74115030,GO  ,"(62),3215-1720,"
DROGARIA SAO PAULO,Rua RUA 38 120 BARONI,BARRETOS,14780160,SP  ,"(17),3324-3379,"
DROGARIA SAO PAULO,Avenida AV JOSE MARIA MARQUES DE OLIVEIRA 538 JARDIM DICARAI,SALTO,13327100,SP  ,"(11),4021-2862,"
DROGARIA SAO PAULO,Rua RUA QUINZE DE NOVEMBRO  234 CENTRO,LINS,16400035,SP  ,"(14),3522-2762,"
DROGARIA SAO PAULO,Avenida AV ADHEMAR DE BARROS 277 ONDINA,SALVADOR,40170110,BA  ,"(71),3042-7401,"
DROGARIA SAO PAULO,Rua RUA WALDEMAR FALCAO 1101 BROTAS,SALVADOR,40285885,BA  ,"(71),3334-3774,"
DROGARIA SAO PAULO,Avenida AV MIGUEL STEFANOß 915 JARDIM TEJEREBA,GUARUJA,11440530,SP  ,"EM,TEMPORADA,"
DROGARIA SAO PAULO,Rua RUA VINTE E SEIS  887 CENTRO,ITUIUTABA,38300080,MG  ,"(34),3269-1219,"
DROGARIA SAO PAULO,Rua RUA CARDOSO RIBEIRO  567 CENTRO,OURINHOS,19900101,SP  ,"(14),3322-8067,"
DROGARIA SAO PAULO,Rua RUA SCHILLING  321 VILA LEOPOLDINA,SAO PAULO,5302001,SP  ,"(11),3641-7278,"
DROGARIA SAO PAULO,Avenida AV DA IPANEMA  932 JARDIM ATLANTICO,GOIANIA,74343010,GO  ,"(62),3288-4280,"
DROGARIA SAO PAULO,Rua RUA FRANCISCO DRUMOND 0 CENTRO,CAMACARI,42800500,BA  ,"(71),3040-7561,"
DROGARIA SAO PAULO,Avenida AV JORGE AMADO  7 IMBUI,SALVADOR,41720040,BA  ,"(71),3018-5312,"
DROGARIA SAO PAULO,Avenida AV JOSE PAULINO 2437 MORUMBI,PAULINIA,13140723,SP  ,"(19),3844-4597,"
DROGARIA SAO PAULO,Avenida AVENIDA OT?VIO BRAGA DE MESQUITA 1819 VILA FLORIDA,GUARULHOS,7191000,SP  ,"(11),2402-4401,"
DROGARIA SAO PAULO,Rua RUA ARTHUR DE AZEVEDO MACHADO 1106 COSTA AZUL,SALVADOR,41760000,BA  ,"(71),3272-4042,"
DROGARIA SAO PAULO,Rua RUA CAPIT?O MELO 13 STELLA MARIS,SALVADOR,41600610,BA  ,"(71),3022-6091,"
DROGARIA SAO PAULO,Rua RUA FRANCISCO GLICERIO 15 CENTRO,ITATIBA,13250330,SP  ,"(11),4534-3853,"
DROGARIA SAO PAULO,Avenida AV MANOEL DIAS DA SILVA 2482 PITUBA,SALVADOR,41830001,BA  ,"(71),3248-1961,"
DROGARIA SAO PAULO,Rua AV MIL?O 1440 LOTEAMENTO CELINA PARK,GOIANIA,74373270,GO  ,"(62),3558-4302,"
DROGARIA SAO PAULO,Avenida AV SAO RAFAEL 1313 SAO MARCOS,SALVADOR,41253190,BA  ,"(71),3018-0544,"
DROGARIA SAO PAULO,Rua RUA DOS BANDEIRANTES 137 MATATU,SALVADOR,40260001,BA  ,"(71),3258-4772,"
DROGARIA SAO PAULO,Avenida AV QUINTA AVENIDA 1044 SETOR LESTE VILA NOVA,GOIANIA,74645020,GO  ,"(62),3996-0080,"
DROGARIA SAO PAULO,Avenida AV DO CINQUENTENARIO  730 CENTRO,ITABUNA,45600004,BA  ,"(73),3215-0135,"
DROGARIA SAO PAULO,Rua RUA 109 354 VILA SAO JOAO,GOIANIA,74815435,GO  ,"(62),3996-5869,"
DROGARIA SAO PAULO,Avenida AVENIDA DORIVAL CAYMMI 71 ITAPUA,SALVADOR,41635152,BA  ,"(71),3033-9563,"
DROGARIA SAO PAULO,Rua ARISTIDES FRAGA LIMA 51 PITUBA,SALVADOR,41810315,BA  ,"(71),3354-1383,"
DROGARIA SAO PAULO,Avenida AV LUIZ TARQUINIO PONTES 2673 ITINGA,LAURO DE FREITAS,42700000,BA  ,"(71),3379-3766,"
DROGARIA SAO PAULO,Avenida AV RIO BRANCO  800 ALTO CAFEZAL,MARILIA,17502000,SP  ,"(14),3422-2773,"
DROGARIA SAO PAULO,Praça Praça DA BANDEIRA  83 CENTRO,ALAGOINHAS,48005170,BA  ,"(75),3421-9411,"
DROGARIA SAO PAULO,1¼ Avenida AVENIDA HENRIQUE DE HOLANDA 3000 REDENCAO,VITORIA DE SANTO ANTAO,55612901,PE  ,"(81),3526-4778,"
DROGARIA SAO PAULO,Avenida AV ENGENHEIRO GEORGE CORBISIER 196 JABAQUARA,SAO PAULO,4345000,SP  ,"(11),5011-4624,"
DROGARIA SAO PAULO,Avenida AV. ENG. DOMINGOS FERREIRA  2050 BOA VIAGEM,RECIFE,51111020,PE  ,"(81),3019-2703,"
DROGARIA SAO PAULO,Avenida TIRADENTES 253 ZONA 01,MARINGA,87013260,PR  ,"11,32747416,30213"
DROGARIA SAO PAULO,Avenida AV ASSIS CHATEAUBRIAND 534 SETOR OESTE,GOIANIA,74130010,GO  ,"(62),3092-5501,"
DROGARIA SAO PAULO,Avenida AV T 7 803 SETOR BUENO,GOIANIA,74210265,GO  ,"(62),3251-8139,"
DROGARIA SAO PAULO,Rua RUA JURUBATUBA  1500 CENTRO,SAO BERNARDO DO CAMPO,9725001,SP  ,"(11),4123-0448,"
DROGARIA SAO PAULO,Rua RUA BACABAL  1180 PARQUE INDUSTRIAL,SAO JOSE DOS CAMPOS,12235680,SP  ,"(12),3933-1151,"
DROGARIA SAO PAULO,Rua AVENIDA DA REPUBLICA 634 CENTRO,SANTA ISABEL,7500000,SP  ,"(11),4657-5747,"
DROGARIA SAO PAULO,Estrada Velha ESTR VELHA DE ITAPEVI 4348 VILA MILITAR,BARUERI,6444000,SP  ,"(11),4201-2205,"
DROGARIA SAO PAULO,Avenida REBOUCAS 3727 PINHEIROS,SAO PAULO,5401450,SP  ,"19,3227-5166,"
DROGARIA SAO PAULO,Rua RUA RUI BARBOSA  914 CENTRO,JABOTICABAL,14870740,SP  ,"(16),3204-9949,"
DROGARIA SAO PAULO,Avenida AV ALBERTO BYINGTON 1846 VILA MARIA,SAO PAULO,2127001,SP  ,"(11),2631-7881,"
DROGARIA SAO PAULO,Rua RUA ALCIDES RAMOS NOGUEIRA 650 MOMBACA,PINDAMONHANGABA,12421705,SP  ,"(12),3522-3361,"
DROGARIA SAO PAULO,Avenida AV DOM PEDRO I  336 VILA AMERICA,SANTO ANDRE,9110000,SP  ,"(11),4455-5549,"
DROGARIA SAO PAULO,Rua RUA ANTONIO DE BARROS 2417 VILA CARRAO,SAO PAULO,3401001,SP  ,"(11),2091-7844,"
DROGARIA SAO PAULO,Avenida AV ITAMARATI  933 VILA CURUCA,SANTO ANDRE,9290730,SP  ,"(11),4476-2777,"
DROGARIA SAO PAULO,Rua RUA CAYOWAA  802 VILA POMPEIA,SAO PAULO,5018001,SP  ,"(11),3672-0215,"
DROGARIA SAO PAULO,Avenida AV JOSE MARIA WHITAKER 908 PLANALTO PAULISTA,SAO PAULO,4057000,SP  ,"(11),2276-1391,"
DROGARIA SAO PAULO,Avenida AV DOUTOR DURVAL NICOLAU 966 JARDIM NOVA SAO JOAO,SAO JOAO DA BOA VISTA,13874142,SP  ,"(19),3623-1369,"
DROGARIA SAO PAULO,Avenida AV GIOVANNI GRONCHI 6700 VILA ANDRADE,SAO PAULO,5724002,SP  ,"(11),3741-0973,"
DROGARIA SAO PAULO,Rua RUA VERBO DIVINO  986 CHACARA SANTO ANTONIO (ZONA SUL),SAO PAULO,4719001,SP  ,"(11),5184-0312,"
DROGARIA SAO PAULO,Avenida AV RUI BARBOSA  184 CENTRO,VARGINHA,37002140,MG  ,"(35),3221-4770,"
DROGARIA SAO PAULO,Avenida AV CAMPOS SALES  1140 JARDIM GIRASSOL,AMERICANA,13465590,SP  ,"(19),3407-4316,"
DROGARIA SAO PAULO,Rua RUA LEAIS PAULISTANOS  202 IPIRANGA,SAO PAULO,4202010,SP  ,"(11),2062-6086,"
DROGARIA SAO PAULO,Rua RUA PADRE ROQUE  298 CENTRO,MOGI MIRIM,13800033,SP  ,"(19),3022-6598,"
DROGARIA SAO PAULO,Avenida AV MINISTRO LAUDO FERREIRA DE CAMARGO 229 JARDIM PERI PERI,SAO PAULO,5537001,SP  ,"(11),2768-2102,"
DROGARIA SAO PAULO,Avenida AV PRESIDENTE KENNEDY  2604 GUILHERMINA,PRAIA GRANDE,11702200,SP  ,"(13),3491-4653,"
DROGARIA SAO PAULO,Avenida HENRIQUETA MENDES GUERRA 486 VILA SAO JOAO,BARUERI,6401160,SP  ,"11,32747416,30213"
DROGARIA SAO PAULO,Avenida AV PRESIDENTE CASTELO BRANCO  1106 JARDIM ZAIRA,MAUA,9320795,SP  ,"(11),4519-4491,"
DROGARIA SAO PAULO,"Quadra Q CLS , 304 BLOCO A LOJA 04 - ASA SUL  304 ASA SUL",BRASILIA,70337510,DF  ,"(61),3226-3809,"
DROGARIA SAO PAULO,Avenida AV NOVA CANTAREIRA 428 TUCURUVI,SAO PAULO,2330000,SP  ,"(11),2973-5168,"
DROGARIA SAO PAULO,Avenida AV DONA RENATA  1454 CENTRO,ARARAS,13600001,SP  ,"(19),3542-1820,"
DROGARIA SAO PAULO,Avenida AV DOUTOR CANDIDO MOTTA FILHO 670 CIDADE SAO FRANCISCO,SAO PAULO,5351000,SP  ,"(11),3714-4593,"
DROGARIA SAO PAULO,Avenida VICTOR CIVITA 800 SANTA MARIA,OSASCO,6149225,SP  ,"11,32747416,30214"
DROGARIA SAO PAULO,Estrada ESTRADA ITAPECERICA-CAMPO LIMPO 2298 JARDIM SANTO EDUARDO,EMBU DAS ARTES,6823300,SP  ,"(11),4203-3062,"
DROGARIA SAO PAULO,Avenida AV CARMINE GRAGNANO 42 CENTRO,JANDIRA,6600010,SP  ,"(11),4321-9449,"
DROGARIA SAO PAULO,Praça Praça PEDRO DE TOLEDO 189 CENTRO,ATIBAIA,12940270,SP  ,"(11),4402-2236,"
DROGARIA SAO PAULO,Quadra Q QSA 01 LOTE 08 TAGUATINGA SUL  1 TAGUATINGA SUL,TAGUATINGA,72015010,DF  ,"(61),3028-4413,"
DROGARIA SAO PAULO,Quadra QD 205 LT 2 LJ 14 E 15 S/N - PRA?A JANDAIA - ?GUAS CLARAS 205 AGUAS CLARAS,TAGUATINGA,72015010,DF  ,"(61),3541-1539,"
DROGARIA SAO PAULO,Avenida AV BRASIL 254 CENTRO,DIAS D AVILA,42850000,BA  ,"(71),3644-6290,"
DROGARIA SAO PAULO,Rua ESTRADA DA BOIADA  620 DISTRITO INDUSTRIAL,VINHEDO,13280000,SP  ,"(19),3886-5796,"
DROGARIA SAO PAULO,Avenida AV OLIVEIRA FREIRE 788 PARQUE PAULISTANO,SAO PAULO,8080570,SP  ,"(11),2025-9679,"
DROGARIA SAO PAULO,Avenida GUARULHOS 1801 VILA AUGUSTA,GUARULHOS,7025000,SP  ,"11,32747416,"
DROGARIA SAO PAULO,Quadra Q CLS 405 BLOCO C LOJA 16 - ASA SUL  405 ASA SUL,BRASILIA,70239530,DF  ,"(61),3443-6942,"
DROGARIA SAO PAULO,Avenida CUPECE 1036 JARDIM PRUDENCIA,SAO PAULO,4366000,SP  ,"(11),2305-1710,"
DROGARIA SAO PAULO,Rua RUA CACHOEIRA 634 JARDIM ROSA DE FRANCA,GUARULHOS,7080000,SP  ,"(11),4967-1771,"
DROGARIA SAO PAULO,Avenida AV BARONESA DE MURITIBA  60 PARQUE SAO RAFAEL,SAO PAULO,8311080,SP  ,"(11),2018-5563,"
DROGARIA SAO PAULO,Rua RUA DOMINICIANO SANTANA  1283 CENTRO,AVARE,18700080,SP  ,"(14),3731-2257,"
DROGARIA SAO PAULO,Avenida AV ACADEMIA DE S?O PAULO  156 JARDIM CAMARGO NOVO,SAO PAULO,8121400,SP  ,"(11),2568-3935,"
DROGARIA SAO PAULO,Avenida AV BADY BASSITT 3420 BOA VISTA,SAO JOSE DO RIO PRETO,15025000,SP  ,"(17),3222-5222,"
DROGARIA SAO PAULO,Rua RUA MIGUEL PETRONI  1800 LOTEAMENTO HABITACIONAL SAO CARLOS 1,SAO CARLOS,13563470,SP  ,"(16),3307-8939,"
DROGARIA SAO PAULO,Avenida AV GILDA 110 VILA GILDA,SANTO ANDRE,9190510,SP  ,"(11),4901-1970,"
DROGARIA SAO PAULO,Quadra Q CLS 402 BLOCO D LOJA 25 - ASA SUL  402 ASA SUL,BRASILIA,70236540,DF  ,"(61),3224-8995,"
DROGARIA SAO PAULO,Quadra Q CLS 302 BLOCO A LOJA 33 E 37 SLS 34 - ASA SUL  302 ASA SUL,BRASILIA,70338510,DF  ,"(61),3225-9186,"
DROGARIA SAO PAULO,Rua RUA VISCONDE DE INHAUMA  824 OSVALDO CRUZ,SAO CAETANO DO SUL,9571380,SP  ,"(11),4232-1936,"
DROGARIA SAO PAULO,Avenida AV DOUTOR LAURO CORREA DA SILVA 4825 RESIDENCIAL VILLA DO SOL,LIMEIRA,13481241,SP  ,"(19),3442-2680,"
DROGARIA SAO PAULO,Rua RUA IBITIRAMA  1212 VILA PRUDENTE,SAO PAULO,3134001,SP  ,"(11),2729-2056,"
DROGARIA SAO PAULO,Avenida AV DONA GERTRUDES 1000 ALVINOPOLIS,ATIBAIA,12942540,SP  ,"(11),4412-4851,"
DROGARIA SAO PAULO,Avenida AV S?O PAULO  1149 ALEM PONTE,SOROCABA,18013003,SP  ,"(15),3227-2306,"
DROGARIA SAO PAULO,Avenida AV AMADOR BUENO DA VEIGA  4271 PENHA DE FRANCA,SAO PAULO,3653000,SP  ,"(11),2023-3775,"
DROGARIA SAO PAULO,Rua RUA DOUTOR CHIBATA MIYAKOSHI  107 PARAISO DO MORUMBI,SAO PAULO,5705170,SP  ,"(11),3758-2251,"
DROGARIA SAO PAULO,Praça Praça WESCESLAU BRAZ  15 CENTRO,ITAJUBA,37500038,MG  ,"(35),3622-6540,"
DROGARIA SAO PAULO,Avenida AV CIDADE JARDIM  3580 BOSQUE DOS EUCALIPTOS,SAO JOSE DOS CAMPOS,12233002,SP  ,"(12),3916-5261,"
DROGARIA SAO PAULO,Avenida AV PADRE ANCHIETA 1534 CENTRO,PERUIBE,11750000,SP  ,"(13),3453-2863,"
DROGARIA SAO PAULO,Avenida AV TENENTE MARQUES  3466 PORTAL DOS IPES II,CAJAMAR,7750000,SP  ,"(11),4448-4901,"
DROGARIA SAO PAULO,Avenida AV BRIGADEIRO LUIS ANTONIO 3355 JARDIM PAULISTA,SAO PAULO,1401001,SP  ,"(11),3051-3203,"
DROGARIA SAO PAULO,Avenida AV EUCLYDES DA CUNHA  2 GRACA,SALVADOR,40150122,BA  ,"(71),3237-2770,"
DROGARIA SAO PAULO,Rua AV LUIS EDUARDO MAGALHAESß 104 CENTRO,SIMOES FILHO,43700000,BA  ,"(71),3396-9155,"
DROGARIA SAO PAULO,Praça P?A DR FRANCISCO GUALBERTO DANTAS FONTES 242 CENTRO,CANDEIAS,43805010,BA  ,"(71),3605-4000,"
DROGARIA SAO PAULO,Rua RUA BANDEIRA PAULISTA 467 ITAIM BIBI,SAO PAULO,4532011,SP  ,"(11),3078-8071,"
DROGARIA SAO PAULO,Avenida AV WASHINGTON LUIS 2737 SANTO AMARO,SAO PAULO,4662003,SP  ,"(11),5523-9093,"
DROGARIA SAO PAULO,Estrada EST DE ITAPECERICA 6080 JARDIM VISTA LINDA,SAO PAULO,5858000,SP  ,"(11),5824-0186,"
DROGARIA SAO PAULO,Avenida AV DOS PASSAROS  451 RESIDENCIAL MORADA DOS LAGOS,BARUERI,6429222,SP  ,"(11),4192-4600,"
DROGARIA SAO PAULO,Avenida AV PAULO FACCINI  790 MACEDO,GUARULHOS,7111000,SP  ,"(11),4967-0613,"
DROGARIA SAO PAULO,Avenida AV CORIFEU DE AZEVEDO MARQUES 6248 VILA LAGEADO,SAO PAULO,5340002,SP  ,"(11),2306-4694,"
DROGARIA SAO PAULO,Avenida AV RENATA  60 CHACARA BELENZINHO,SAO PAULO,3377000,SP  ,"(11),2116-4325,"
DROGARIA SAO PAULO,Quadra Q CLS 407 BLOCO D S/N LOJA 04 - ASA SUL  407 ASA SUL,BRASILIA,70256540,DF  ,"(61),3443-6384,"
DROGARIA SAO PAULO,Avenida AV SAPOPEMBA  11727 JARDIM ADUTORA,SAO PAULO,3989010,SP  ,"(11),2306-1897,"
DROGARIA SAO PAULO,Avenida AV DO TABO?O  2222 TABOAO,SAO BERNARDO DO CAMPO,9655000,SP  ,"(11),2758-4965,"
DROGARIA SAO PAULO,Avenida AV SENADOR PINHEIRO MACHADO 990 MARAPE,SANTOS,11075002,SP  ,"(13),3237-9764,"
DROGARIA SAO PAULO,Avenida AV TORQUATO DA SILVA LEIT?O 364 SAO DIMAS,PIRACICABA,13416210,SP  ,"(19),2534-0198,"
DROGARIA SAO PAULO,Avenida AV PROFESSOR JO?O FIUSA 1455 ALTO DA BOA VISTA,RIBEIRAO PRETO,14025310,SP  ,"(16),3911-9573,"
DROGARIA SAO PAULO,Quadra Q CLS 413 BLOCO D S/N LOJA 16 E 22 - ASA SUL 413 ASA SUL,BRASILIA,70296540,DF  ,"(61),3346-4170,"
DROGARIA SAO PAULO,Avenida AV ANTONIO CARLOS COSTA  1353 BELA VISTA,OSASCO,6053017,SP  ,"(11),3370-4108,"
DROGARIA SAO PAULO,Rua R LUIZ CAMILO DE CAMARGO 492 LOTEAMENTO REMANSO CAMPINEIRO,HORTOLANDIA,13184420,SP  ,"(19),3865-2821,"
DROGARIA SAO PAULO,Estrada EST TENENTE MARQUES 4764 CHACARA DO SOLAR I (FAZENDINHA),SANTANA DE PARNAIBA,6530001,SP  ,"(11),4156-2826,"
DROGARIA SAO PAULO,Avenida ALBINO JOSE BARBOSA DE OLIVEIRA 0 BARAO GERALDO,CAMPINAS,13084008,SP  ,"(19),3291-7180,"
DROGARIA SAO PAULO,Avenida AV BRASILIA  312 CAMPANARIO,DIADEMA,9931400,SP  ,"(11),4091-0888,"
DROGARIA SAO PAULO,Avenida AVENIDA MANOEL DA NOBREGA 1756 ITARARE,SAO VICENTE,11320202,SP  ,"(13),3466-9654,"
DROGARIA SAO PAULO,Avenida AV JO?O FIRMINO 1000 ASSUNCAO,SAO BERNARDO DO CAMPO,9810250,SP  ,"(11),3380-6881,"
DROGARIA SAO PAULO,Rua RUA MAJOR MATHEUS  301 VILA DOS LAVRADORES,BOTUCATU,18609083,SP  ,"(14),3813-3965,"
DROGARIA SAO PAULO,Rua RUA DAS FIGUEIRAS 1235 JARDIM,SANTO ANDRE,9080370,SP  ,"(11),4903-0542,"
DROGARIA SAO PAULO,Quadra CLS 107 BLOCO D LOJA 06 - ASA SUL  107 ASA SUL,BRASILIA,70346540,DF  ,"(61),3244-4868,"
DROGARIA SAO PAULO,Avenida AV DAS ARAUCARIAS 8 SUL (AGUAS CLARAS),TAGUATINGA,71936250,DF  ,"(61),3573-1821,"
DROGARIA SAO PAULO,Avenida AV DAS CASTANHEIRAS LOTES 1.310 E 1370 1310 NORTE (AGUAS CLARAS),TAGUATINGA,71900100,DF  ,"(61),3548-7522,"
DROGARIA SAO PAULO,Avenida AV BRASIL  330 ANDRACEL CENTER,ANAPOLIS,75113235,GO  ,"(62),3943-3140,"
DROGARIA SAO PAULO,Rua RUA DAS BANDEIRAS 5 JARDIM,SANTO ANDRE,9090780,SP  ,"(11),4901-4911,"
DROGARIA SAO PAULO,Avenida AV INDEPENDENCIA  4911 EDEN,SOROCABA,18103000,SP  ,"(15),3325-3359,"
DROGARIA SAO PAULO,Avenida AV DOUTOR CARDOSO DE MELO 1747 VILA OLIMPIA,SAO PAULO,4548005,SP  ,"(11),3045-4255,"
DROGARIA SAO PAULO,Rua RUA CARIJOS  1629 VILA LINDA,SANTO ANDRE,9180001,SP  ,"(11),4901-3593,"
DROGARIA SAO PAULO,Avenida AV DOM PEDRO I 966 IPIRANGA,RIBEIRAO PRETO,14055630,SP  ,"(16),3103-3047,"
DROGARIA SAO PAULO,Avenida AV DO CURSINO  2226 SAUDE,SAO PAULO,4132001,SP  ,"(11),5058-8198,"
